Sample in Buffer,Sample in Window,TRIGGER,top_jesd204_inst/rx_data[255:0],top_jesd204_inst/rx_valid,top_jesd204_inst/sys_rst_n,top_jesd204_inst/rx_sync_0,top_jesd204_inst/sysref,top_jesd204_inst/rst_204
533,533,0,44a24122312292674bbf722334a2312231224d393022a2593022a25916333122,1,0,1,0,0
534,534,0,45a24222322293674cbf732335a2322232224e393122a3593122a35917333222,1,0,1,1,0
535,535,0,46a24322332294674dbf742336a2332233224f393222a4593222a45918333322,1,0,1,1,0
536,536,0,47a24422342295674ebf752337a23422342250393322a5593322a55919333422,1,0,1,1,0
537,537,0,48a24522352296674fbf762338a23522352251393422a6593422a6591a333522,1,0,1,1,0
538,538,0,49a246223622976750bf772339a23622362252393522a7593522a7591b333622,1,0,1,1,0
539,539,0,4aa247223722986751bf78233aa23722372253393622a8593622a8591c333722,1,0,1,1,0
540,540,0,4ba248223822996752bf79233ba23822382254393722a9593722a9591d333822,1,0,1,1,0
541,541,0,4ca2492239229a6753bf7a233ca23922392255393822aa593822aa591e333922,1,0,1,1,0
542,542,0,4da24a223a229b6754bf7b233da23a223a2256393922ab593922ab591f333a22,1,0,1,1,0
543,543,0,4ea24b223b229c6755bf7c233ea23b223b2257393a22ac593a22ac5920333b22,1,0,1,1,0
544,544,0,4fa24c223c229d6756bf7d233fa23c223c2258393b22ad593b22ad5921333c22,1,0,1,1,0
545,545,0,50a24d223d229e6757bf7e2340a23d223d2259393c22ae593c22ae5922333d22,1,0,1,0,0
546,546,0,51a24e223e229f6758bf7f2341a23e223e225a393d22af593d22af5923333e22,1,0,1,0,0
547,547,0,52a24f223f22a06759bf802342a23f223f225b393e22b0593e22b05924333f22,1,0,1,0,0
548,548,0,53a250224022a1675abf812343a2402240225c393f22b1593f22b15925334022,1,0,1,1,0
549,549,0,54a251224122a2675bbf822344a2412241225d394022b2594022b25926334122,1,0,1,1,0
550,550,0,55a252224222a3675cbf832345a2422242225e394122b3594122b35927334222,1,0,1,1,0
551,551,0,56a253224322a4675dbf842346a2432243225f394222b4594222b45928334322,1,0,1,1,0
552,552,0,57a254224422a5675ebf852347a24422442260394322b5594322b55929334422,1,0,1,1,0
553,553,0,58a255224522a6675fbf862348a24522452261394422b6594422b6592a334522,1,0,1,1,0
554,554,0,59a256224622a76760bf872349a24622462262394522b7594522b7592b334622,1,0,1,1,0
555,555,0,5aa257224722a86761bf88234aa24722472263394622b8594622b8592c334722,1,0,1,1,0
556,556,0,5ba258224822a96762bf89234ba24822482264394722b9594722b9592d334822,1,0,1,1,0
557,557,0,5ca259224922aa6763bf8a234ca24922492265394822ba594822ba592e334922,1,0,1,1,0
558,558,0,5da25a224a22ab6764bf8b234da24a224a2266394922bb594922bb592f334a22,1,0,1,0,0
559,559,0,5ea25b224b22ac6765bf8c234ea24b224b2267394a22bc594a22bc5930334b22,1,0,1,0,0
560,560,0,5fa25c224c22ad6766bf8d234fa24c224c2268394b22bd594b22bd5931334c22,1,0,1,0,0
561,561,0,60a25d224d22ae6767bf8e2350a24d224d2269394c22be594c22be5932334d22,1,0,1,0,0
562,562,0,61a25e224e22af6768bf8f2351a24e224e226a394d22bf594d22bf5933334e22,1,0,1,0,0
563,563,0,62a25f224f22b06769bf902352a24f224f226b394e22c0594e22c05934334f22,1,0,1,0,0
564,564,0,63a260225022b1676abf912353a2502250226c394f22c1594f22c15935335022,1,0,1,0,0
565,565,0,64a261225122b2676bbf922354a2512251226d395022c2595022c25936335122,1,0,1,0,0
566,566,0,65a262225222b3676cbf932355a2522252226e395122c3595122c35937335222,1,0,1,0,0
567,567,0,66a263225322b4676dbf942356a2532253226f395222c4595222c45938335322,1,0,1,0,0
568,568,0,67a264225422b5676ebf952357a25422542270395322c5595322c55939335422,1,0,1,0,0
569,569,0,68a265225522b6676fbf962358a25522552271395422c6595422c6593a335522,1,0,1,0,0
570,570,0,69a266225622b76770bf972359a25622562272395522c7595522c7593b335622,1,0,1,0,0
571,571,0,6aa267225722b86771bf98235aa25722572273395622c8595622c8593c335722,1,0,1,0,0
572,572,0,6ba268225822b96772bf99235ba25822582274395722c9595722c9593d335822,1,0,1,0,0
573,573,0,6ca269225922ba6773bf9a235ca25922592275395822ca595822ca593e335922,1,0,1,0,0
574,574,0,6da26a225a22bb6774bf9b235da25a225a2276395922cb595922cb593f335a22,1,0,1,0,0
575,575,0,6ea26b225b22bc6775bf9c235ea25b225b2277395a22cc595a22cc5940335b22,1,0,1,0,0
576,576,0,6fa26c225c22bd6776bf9d235fa25c225c2278395b22cd595b22cd5941335c22,1,0,1,0,0
577,577,0,70a26d225d22be6777bf9e2360a25d225d2279395c22ce595c22ce5942335d22,1,0,1,0,0
578,578,0,71a26e225e22bf6778bf9f2361a25e225e227a395d22cf595d22cf5943335e22,1,0,1,0,0
579,579,0,72a26f225f22c06779bfa02362a25f225f227b395e22d0595e22d05944335f22,1,0,1,0,0
580,580,0,73a270226022c1677abfa12363a2602260227c395f22d1595f22d15945336022,1,0,1,0,0
581,581,0,74a271226122c2677bbfa22364a2612261227d396022d2596022d25946336122,1,0,1,0,0
582,582,0,75a272226222c3677cbfa32365a2622262227e396122d3596122d35947336222,1,0,1,1,0
583,583,0,76a273226322c4677dbfa42366a2632263227f396222d4596222d45948336322,1,0,1,1,0
584,584,0,77a274226422c5677ebfa52367a26422642280396322d5596322d55949336422,1,0,1,1,0
585,585,0,78a275226522c6677fbfa62368a26522652281396422d6596422d6594a336522,1,0,1,1,0
586,586,0,79a276226622c76780bfa72369a26622662282396522d7596522d7594b336622,1,0,1,1,0
587,587,0,7aa277226722c86781bfa8236aa26722672283396622d8596622d8594c336722,1,0,1,1,0
588,588,0,7ba278226822c96782bfa9236ba26822682284396722d9596722d9594d336822,1,0,1,1,0
589,589,0,7ca279226922ca6783bfaa236ca26922692285396822da596822da594e336922,1,0,1,1,0
590,590,0,7da27a226a22cb6784bfab236da26a226a2286396922db596922db594f336a22,1,0,1,1,0
591,591,0,7ea27b226b22cc6785bfac236ea26b226b2287396a22dc596a22dc5950336b22,1,0,1,1,0
592,592,0,7fa27c226c22cd6786bfad236fa26c226c2288396b22dd596b22dd5951336c22,1,0,1,1,0
593,593,0,80a27d226d22ce6787bfae2370a26d226d2289396c22de596c22de5952336d22,1,0,1,1,0
594,594,0,81a27e226e22cf6788bfaf2371a26e226e228a396d22df596d22df5953336e22,1,0,1,0,0
595,595,0,82a27f226f22d06789bfb02372a26f226f228b396e22e0596e22e05954336f22,1,0,1,0,0
596,596,0,83a280227022d1678abfb12373a2702270228c396f22e1596f22e15955337022,1,0,1,1,0
597,597,0,84a281227122d2678bbfb22374a2712271228d397022e2597022e25956337122,1,0,1,1,0
598,598,0,85a282227222d3678cbfb32375a2722272228e397122e3597122e35957337222,1,0,1,1,0
599,599,0,86a283227322d4678dbfb42376a2732273228f397222e4597222e45958337322,1,0,1,1,0
600,600,0,87a284227422d5678ebfb52377a27422742290397322e5597322e55959337422,1,0,1,1,0
601,601,0,88a285227522d6678fbfb62378a27522752291397422e6597422e6595a337522,1,0,1,1,0
602,602,0,89a286227622d76790bfb72379a27622762292397522e7597522e7595b337622,1,0,1,1,0
603,603,0,8aa287227722d86791bfb8237aa27722772293397622e8597622e8595c337722,1,0,1,1,0
604,604,0,8ba288227822d96792bfb9237ba27822782294397722e9597722e9595d337822,1,0,1,1,0
605,605,0,8ca289227922da6793bfba237ca27922792295397822ea597822ea595e337922,1,0,1,1,0
606,606,0,8da28a227a22db6794bfbb237da27a227a2296397922eb597922eb595f337a22,1,0,1,0,0
607,607,0,8ea28b227b22dc6795bfbc237ea27b227b2297397a22ec597a22ec5960337b22,1,0,1,0,0
608,608,0,8fa28c227c22dd6796bfbd237fa27c227c2298397b22ed597b22ed5961337c22,1,0,1,0,0
609,609,0,90a28d227d22de6797bfbe2380a27d227d2299397c22ee597c22ee5962337d22,1,0,1,0,0
610,610,0,91a28e227e22df6798bfbf2381a27e227e229a397d22ef597d22ef5963337e22,1,0,1,0,0
611,611,0,92a28f227f22e06799bfc02382a27f227f229b397e22f0597e22f05964337f22,1,0,1,0,0
612,612,0,93a290228022e1679abfc12383a2802280229c397f22f1597f22f15965338022,1,0,1,0,0
613,613,0,94a291228122e2679bbfc22384a2812281229d398022f2598022f25966338122,1,0,1,0,0
614,614,0,95a292228222e3679cbfc32385a2822282229e398122f3598122f35967338222,1,0,1,0,0
615,615,0,96a293228322e4679dbfc42386a2832283229f398222f4598222f45968338322,1,0,1,0,0
616,616,0,97a294228422e5679ebfc52387a284228422a0398322f5598322f55969338422,1,0,1,0,0
617,617,0,98a295228522e6679fbfc62388a285228522a1398422f6598422f6596a338522,1,0,1,0,0
618,618,0,99a296228622e767a0bfc72389a286228622a2398522f7598522f7596b338622,1,0,1,0,0
619,619,0,9aa297228722e867a1bfc8238aa287228722a3398622f8598622f8596c338722,1,0,1,0,0
620,620,0,9ba298228822e967a2bfc9238ba288228822a4398722f9598722f9596d338822,1,0,1,0,0
621,621,0,9ca299228922ea67a3bfca238ca289228922a5398822fa598822fa596e338922,1,0,1,0,0
622,622,0,9da29a228a22eb67a4bfcb238da28a228a22a6398922fb598922fb596f338a22,1,0,1,0,0
623,623,0,9ea29b228b22ec67a5bfcc238ea28b228b22a7398a22fc598a22fc5970338b22,1,0,1,0,0
624,624,0,9fa29c228c22ed67a6bfcd238fa28c228c22a8398b22fd598b22fd5971338c22,1,0,1,0,0
625,625,0,a0a29d228d22ee67a7bfce2390a28d228d22a9398c22fe598c22fe5972338d22,1,0,1,0,0
626,626,0,a1a29e228e22ef67a8bfcf2391a28e228e22aa398d22ff598d22ff5973338e22,1,0,1,0,0
627,627,0,a2a29f228f22f067a9bfd02392a28f228f22ab398e22005a8e22005a74338f22,1,0,1,0,0
628,628,0,a3a2a0229022f167aabfd12393a290229022ac398f22015a8f22015a75339022,1,0,1,0,0
629,629,0,a4a2a1229122f267abbfd22394a291229122ad399022025a9022025a76339122,1,0,1,0,0
630,630,0,a5a2a2229222f367acbfd32395a292229222ae399122035a9122035a77339222,1,0,1,1,0
631,631,0,a6a2a3229322f467adbfd42396a293229322af399222045a9222045a78339322,1,0,1,1,0
632,632,0,a7a2a4229422f567aebfd52397a294229422b0399322055a9322055a79339422,1,0,1,1,0
633,633,0,a8a2a5229522f667afbfd62398a295229522b1399422065a9422065a7a339522,1,0,1,1,0
634,634,0,a9a2a6229622f767b0bfd72399a296229622b2399522075a9522075a7b339622,1,0,1,1,0
635,635,0,aaa2a7229722f867b1bfd8239aa297229722b3399622085a9622085a7c339722,1,0,1,1,0
636,636,0,aba2a8229822f967b2bfd9239ba298229822b4399722095a9722095a7d339822,1,0,1,1,0
637,637,0,aca2a9229922fa67b3bfda239ca299229922b53998220a5a98220a5a7e339922,1,0,1,1,0
638,638,0,ada2aa229a22fb67b4bfdb239da29a229a22b63999220b5a99220b5a7f339a22,1,0,1,1,0
639,639,0,aea2ab229b22fc67b5bfdc239ea29b229b22b7399a220c5a9a220c5a80339b22,1,0,1,1,0
640,640,0,afa2ac229c22fd67b6bfdd239fa29c229c22b8399b220d5a9b220d5a81339c22,1,0,1,1,0
641,641,0,b0a2ad229d22fe67b7bfde23a0a29d229d22b9399c220e5a9c220e5a82339d22,1,0,1,1,0
642,642,0,b1a2ae229e22ff67b8bfdf23a1a29e229e22ba399d220f5a9d220f5a83339e22,1,0,1,1,0
643,643,0,b2a2af229f220068b9bfe023a2a29f229f22bb399e22105a9e22105a84339f22,1,0,1,1,0
644,644,0,b3a2b022a0220168babfe123a3a2a022a022bc399f22115a9f22115a8533a022,1,0,1,1,0
645,645,0,b4a2b122a1220268bbbfe223a4a2a122a122bd39a022125aa022125a8633a122,1,0,1,1,0
646,646,0,b5a2b222a2220368bcbfe323a5a2a222a222be39a122135aa122135a8733a222,1,0,1,1,0
647,647,0,b6a2b322a3220468bdbfe423a6a2a322a322bf39a222145aa222145a8833a322,1,0,1,1,0
648,648,0,b7a2b422a4220568bebfe523a7a2a422a422c039a322155aa322155a8933a422,1,0,1,1,0
649,649,0,b8a2b522a5220668bfbfe623a8a2a522a522c139a422165aa422165a8a33a522,1,0,1,1,0
650,650,0,b9a2b622a6220768c0bfe723a9a2a622a622c239a522175aa522175a8b33a622,1,0,1,1,0
651,651,0,baa2b722a7220868c1bfe823aaa2a722a722c339a622185aa622185a8c33a722,1,0,1,1,0
652,652,0,bba2b822a8220968c2bfe923aba2a822a822c439a722195aa722195a8d33a822,1,0,1,1,0
653,653,0,bca2b922a9220a68c3bfea23aca2a922a922c539a8221a5aa8221a5a8e33a922,1,0,1,1,0
654,654,0,bda2ba22aa220b68c4bfeb23ada2aa22aa22c639a9221b5aa9221b5a8f33aa22,1,0,1,0,0
655,655,0,bea2bb22ab220c68c5bfec23aea2ab22ab22c739aa221c5aaa221c5a9033ab22,1,0,1,0,0
656,656,0,bfa2bc22ac220d68c6bfed23afa2ac22ac22c839ab221d5aab221d5a9133ac22,1,0,1,0,0
657,657,0,c0a2bd22ad220e68c7bfee23b0a2ad22ad22c939ac221e5aac221e5a9233ad22,1,0,1,0,0
658,658,0,c1a2be22ae220f68c8bfef23b1a2ae22ae22ca39ad221f5aad221f5a9333ae22,1,0,1,0,0
659,659,0,c2a2bf22af221068c9bff023b2a2af22af22cb39ae22205aae22205a9433af22,1,0,1,0,0
660,660,0,c3a2c022b0221168cabff123b3a2b022b022cc39af22215aaf22215a9533b022,1,0,1,0,0
661,661,0,c4a2c122b1221268cbbff223b4a2b122b122cd39b022225ab022225a9633b122,1,0,1,0,0
662,662,0,c5a2c222b2221368ccbff323b5a2b222b222ce39b122235ab122235a9733b222,1,0,1,0,0
663,663,0,c6a2c322b3221468cdbff423b6a2b322b322cf39b222245ab222245a9833b322,1,0,1,0,0
664,664,0,c7a2c422b4221568cebff523b7a2b422b422d039b322255ab322255a9933b422,1,0,1,0,0
665,665,0,c8a2c522b5221668cfbff623b8a2b522b522d139b422265ab422265a9a33b522,1,0,1,0,0
666,666,0,c9a2c622b6221768d0bff723b9a2b622b622d239b522275ab522275a9b33b622,1,0,1,0,0
667,667,0,caa2c722b7221868d1bff823baa2b722b722d339b622285ab622285a9c33b722,1,0,1,0,0
668,668,0,cba2c822b8221968d2bff923bba2b822b822d439b722295ab722295a9d33b822,1,0,1,0,0
669,669,0,cca2c922b9221a68d3bffa23bca2b922b922d539b8222a5ab8222a5a9e33b922,1,0,1,0,0
670,670,0,cda2ca22ba221b68d4bffb23bda2ba22ba22d639b9222b5ab9222b5a9f33ba22,1,0,1,0,0
671,671,0,cea2cb22bb221c68d5bffc23bea2bb22bb22d739ba222c5aba222c5aa033bb22,1,0,1,0,0
672,672,0,cfa2cc22bc221d68d6bffd23bfa2bc22bc22d839bb222d5abb222d5aa133bc22,1,0,1,0,0
673,673,0,d0a2cd22bd221e68d7bffe23c0a2bd22bd22d939bc222e5abc222e5aa233bd22,1,0,1,0,0
674,674,0,d1a2ce22be221f68d8bfff23c1a2be22be22da39bd222f5abd222f5aa333be22,1,0,1,0,0
675,675,0,d2a2cf22bf222068d9bf0024c2a2bf22bf22db39be22305abe22305aa433bf22,1,0,1,0,0
676,676,0,d3a2d022c0222168dabf0124c3a2c022c022dc39bf22315abf22315aa533c022,1,0,1,0,0
677,677,0,d4a2d122c1222268dbbf0224c4a2c122c122dd39c022325ac022325aa633c122,1,0,1,0,0
678,678,0,d5a2d222c2222368dcbf0324c5a2c222c222de39c122335ac122335aa733c222,1,0,1,1,0
679,679,0,d6a2d322c3222468ddbf0424c6a2c322c322df39c222345ac222345aa833c322,1,0,1,1,0
680,680,0,d7a2d422c4222568debf0524c7a2c422c422e039c322355ac322355aa933c422,1,0,1,1,0
681,681,0,d8a2d522c5222668dfbf0624c8a2c522c522e139c422365ac422365aaa33c522,1,0,1,1,0
682,682,0,d9a2d622c6222768e0bf0724c9a2c622c622e239c522375ac522375aab33c622,1,0,1,1,0
683,683,0,daa2d722c7222868e1bf0824caa2c722c722e339c622385ac622385aac33c722,1,0,1,1,0
684,684,0,dba2d822c8222968e2bf0924cba2c822c822e439c722395ac722395aad33c822,1,0,1,1,0
685,685,0,dca2d922c9222a68e3bf0a24cca2c922c922e539c8223a5ac8223a5aae33c922,1,0,1,1,0
686,686,0,dda2da22ca222b68e4bf0b24cda2ca22ca22e639c9223b5ac9223b5aaf33ca22,1,0,1,1,0
687,687,0,dea2db22cb222c68e5bf0c24cea2cb22cb22e739ca223c5aca223c5ab033cb22,1,0,1,1,0
688,688,0,dfa2dc22cc222d68e6bf0d24cfa2cc22cc22e839cb223d5acb223d5ab133cc22,1,0,1,1,0
689,689,0,e0a2dd22cd222e68e7bf0e24d0a2cd22cd22e939cc223e5acc223e5ab233cd22,1,0,1,1,0
690,690,0,e1a2de22ce222f68e8bf0f24d1a2ce22ce22ea39cd223f5acd223f5ab333ce22,1,0,1,1,0
691,691,0,e2a2df22cf223068e9bf1024d2a2cf22cf22eb39ce22405ace22405ab433cf22,1,0,1,1,0
692,692,0,e3a2e022d0223168eabf1124d3a2d022d022ec39cf22415acf22415ab533d022,1,0,1,1,0
693,693,0,e4a2e122d1223268ebbf1224d4a2d122d122ed39d022425ad022425ab633d122,1,0,1,1,0
694,694,0,e5a2e222d2223368ecbf1324d5a2d222d222ee39d122435ad122435ab733d222,1,0,1,1,0
695,695,0,e6a2e322d3223468edbf1424d6a2d322d322ef39d222445ad222445ab833d322,1,0,1,1,0
696,696,0,e7a2e422d4223568eebf1524d7a2d422d422f039d322455ad322455ab933d422,1,0,1,1,0
697,697,0,e8a2e522d5223668efbf1624d8a2d522d522f139d422465ad422465aba33d522,1,0,1,1,0
698,698,0,e9a2e622d6223768f0bf1724d9a2d622d622f239d522475ad522475abb33d622,1,0,1,1,0
699,699,0,eaa2e722d7223868f1bf1824daa2d722d722f339d622485ad622485abc33d722,1,0,1,1,0
700,700,0,eba2e822d8223968f2bf1924dba2d822d822f439d722495ad722495abd33d822,1,0,1,1,0
701,701,0,eca2e922d9223a68f3bf1a24dca2d922d922f539d8224a5ad8224a5abe33d922,1,0,1,1,0
702,702,0,eda2ea22da223b68f4bf1b24dda2da22da22f639d9224b5ad9224b5abf33da22,1,0,1,0,0
703,703,0,eea2eb22db223c68f5bf1c24dea2db22db22f739da224c5ada224c5ac033db22,1,0,1,0,0
704,704,0,efa2ec22dc223d68f6bf1d24dfa2dc22dc22f839db224d5adb224d5ac133dc22,1,0,1,0,0
705,705,0,f0a2ed22dd223e68f7bf1e24e0a2dd22dd22f939dc224e5adc224e5ac233dd22,1,0,1,0,0
706,706,0,f1a2ee22de223f68f8bf1f24e1a2de22de22fa39dd224f5add224f5ac333de22,1,0,1,0,0
707,707,0,f2a2ef22df224068f9bf2024e2a2df22df22fb39de22505ade22505ac433df22,1,0,1,0,0
708,708,0,f3a2f022e0224168fabf2124e3a2e022e022fc39df22515adf22515ac533e022,1,0,1,0,0
709,709,0,f4a2f122e1224268fbbf2224e4a2e122e122fd39e022525ae022525ac633e122,1,0,1,0,0
710,710,0,f5a2f222e2224368fcbf2324e5a2e222e222fe39e122535ae122535ac733e222,1,0,1,0,0
711,711,0,f6a2f322e3224468fdbf2424e6a2e322e322ff39e222545ae222545ac833e322,1,0,1,0,0
712,712,0,f7a2f422e4224568febf2524e7a2e422e422003ae322555ae322555ac933e422,1,0,1,0,0
713,713,0,f8a2f522e5224668ffbf2624e8a2e522e522013ae422565ae422565aca33e522,1,0,1,0,0
714,714,0,f9a2f622e622476800c02724e9a2e622e622023ae522575ae522575acb33e622,1,0,1,0,0
715,715,0,faa2f722e722486801c02824eaa2e722e722033ae622585ae622585acc33e722,1,0,1,0,0
716,716,0,fba2f822e822496802c02924eba2e822e822043ae722595ae722595acd33e822,1,0,1,0,0
717,717,0,fca2f922e9224a6803c02a24eca2e922e922053ae8225a5ae8225a5ace33e922,1,0,1,0,0
718,718,0,fda2fa22ea224b6804c02b24eda2ea22ea22063ae9225b5ae9225b5acf33ea22,1,0,1,0,0
719,719,0,fea2fb22eb224c6805c02c24eea2eb22eb22073aea225c5aea225c5ad033eb22,1,0,1,0,0
720,720,0,ffa2fc22ec224d6806c02d24efa2ec22ec22083aeb225d5aeb225d5ad133ec22,1,0,1,0,0
721,721,0,00a3fd22ed224e6807c02e24f0a2ed22ed22093aec225e5aec225e5ad233ed22,1,0,1,0,0
722,722,0,01a3fe22ee224f6808c02f24f1a2ee22ee220a3aed225f5aed225f5ad333ee22,1,0,1,0,0
723,723,0,02a3ff22ef22506809c03024f2a2ef22ef220b3aee22605aee22605ad433ef22,1,0,1,0,0
724,724,0,03a30023f02251680ac03124f3a2f022f0220c3aef22615aef22615ad533f022,1,0,1,0,0
725,725,0,04a30123f12252680bc03224f4a2f122f1220d3af022625af022625ad633f122,1,0,1,0,0
726,726,0,05a30223f22253680cc03324f5a2f222f2220e3af122635af122635ad733f222,1,0,1,1,0
727,727,0,06a30323f32254680dc03424f6a2f322f3220f3af222645af222645ad833f322,1,0,1,1,0
728,728,0,07a30423f42255680ec03524f7a2f422f422103af322655af322655ad933f422,1,0,1,1,0
729,729,0,08a30523f52256680fc03624f8a2f522f522113af422665af422665ada33f522,1,0,1,1,0
730,730,0,09a30623f622576810c03724f9a2f622f622123af522675af522675adb33f622,1,0,1,1,0
731,731,0,0aa30723f722586811c03824faa2f722f722133af622685af622685adc33f722,1,0,1,1,0
732,732,0,0ba30823f822596812c03924fba2f822f822143af722695af722695add33f822,1,0,1,1,0
733,733,0,0ca30923f9225a6813c03a24fca2f922f922153af8226a5af8226a5ade33f922,1,0,1,1,0
734,734,0,0da30a23fa225b6814c03b24fda2fa22fa22163af9226b5af9226b5adf33fa22,1,0,1,1,0
735,735,0,0ea30b23fb225c6815c03c24fea2fb22fb22173afa226c5afa226c5ae033fb22,1,0,1,1,0
736,736,0,0fa30c23fc225d6816c03d24ffa2fc22fc22183afb226d5afb226d5ae133fc22,1,0,1,1,0
737,737,0,10a30d23fd225e6817c03e2400a3fd22fd22193afc226e5afc226e5ae233fd22,1,0,1,0,0
738,738,0,11a30e23fe225f6818c03f2401a3fe22fe221a3afd226f5afd226f5ae333fe22,1,0,1,0,0
739,739,0,12a30f23ff22606819c0402402a3ff22ff221b3afe22705afe22705ae433ff22,1,0,1,0,0
740,740,0,13a31023002361681ac0412403a3002300231c3aff22715aff22715ae5330023,1,0,1,1,0
741,741,0,14a31123012362681bc0422404a3012301231d3a0023725a0023725ae6330123,1,0,1,1,0
742,742,0,15a31223022363681cc0432405a3022302231e3a0123735a0123735ae7330223,1,0,1,1,0
743,743,0,16a31323032364681dc0442406a3032303231f3a0223745a0223745ae8330323,1,0,1,1,0
744,744,0,17a31423042365681ec0452407a304230423203a0323755a0323755ae9330423,1,0,1,1,0
745,745,0,18a31523052366681fc0462408a305230523213a0423765a0423765aea330523,1,0,1,1,0
746,746,0,19a316230623676820c0472409a306230623223a0523775a0523775aeb330623,1,0,1,1,0
747,747,0,1aa317230723686821c048240aa307230723233a0623785a0623785aec330723,1,0,1,1,0
748,748,0,1ba318230823696822c049240ba308230823243a0723795a0723795aed330823,1,0,1,1,0
749,749,0,1ca3192309236a6823c04a240ca309230923253a08237a5a08237a5aee330923,1,0,1,1,0
750,750,0,1da31a230a236b6824c04b240da30a230a23263a09237b5a09237b5aef330a23,1,0,1,0,0
751,751,0,1ea31b230b236c6825c04c240ea30b230b23273a0a237c5a0a237c5af0330b23,1,0,1,0,0
752,752,0,1fa31c230c236d6826c04d240fa30c230c23283a0b237d5a0b237d5af1330c23,1,0,1,0,0
753,753,0,20a31d230d236e6827c04e2410a30d230d23293a0c237e5a0c237e5af2330d23,1,0,1,0,0
754,754,0,21a31e230e236f6828c04f2411a30e230e232a3a0d237f5a0d237f5af3330e23,1,0,1,0,0
755,755,0,22a31f230f23706829c0502412a30f230f232b3a0e23805a0e23805af4330f23,1,0,1,0,0
756,756,0,23a32023102371682ac0512413a3102310232c3a0f23815a0f23815af5331023,1,0,1,0,0
757,757,0,24a32123112372682bc0522414a3112311232d3a1023825a1023825af6331123,1,0,1,0,0
758,758,0,25a32223122373682cc0532415a3122312232e3a1123835a1123835af7331223,1,0,1,0,0
759,759,0,26a32323132374682dc0542416a3132313232f3a1223845a1223845af8331323,1,0,1,0,0
760,760,0,27a32423142375682ec0552417a314231423303a1323855a1323855af9331423,1,0,1,0,0
761,761,0,28a32523152376682fc0562418a315231523313a1423865a1423865afa331523,1,0,1,0,0
762,762,0,29a326231623776830c0572419a316231623323a1523875a1523875afb331623,1,0,1,0,0
763,763,0,2aa327231723786831c058241aa317231723333a1623885a1623885afc331723,1,0,1,0,0
764,764,0,2ba328231823796832c059241ba318231823343a1723895a1723895afd331823,1,0,1,0,0
765,765,0,2ca3292319237a6833c05a241ca319231923353a18238a5a18238a5afe331923,1,0,1,0,0
766,766,0,2da32a231a237b6834c05b241da31a231a23363a19238b5a19238b5aff331a23,1,0,1,0,0
767,767,0,2ea32b231b237c6835c05c241ea31b231b23373a1a238c5a1a238c5a00341b23,1,0,1,0,0
768,768,0,2fa32c231c237d6836c05d241fa31c231c23383a1b238d5a1b238d5a01341c23,1,0,1,0,0
769,769,0,30a32d231d237e6837c05e2420a31d231d23393a1c238e5a1c238e5a02341d23,1,0,1,0,0
770,770,0,31a32e231e237f6838c05f2421a31e231e233a3a1d238f5a1d238f5a03341e23,1,0,1,0,0
771,771,0,32a32f231f23806839c0602422a31f231f233b3a1e23905a1e23905a04341f23,1,0,1,0,0
772,772,0,33a33023202381683ac0612423a3202320233c3a1f23915a1f23915a05342023,1,0,1,0,0
773,773,0,34a33123212382683bc0622424a3212321233d3a2023925a2023925a06342123,1,0,1,0,0
774,774,0,35a33223222383683cc0632425a3222322233e3a2123935a2123935a07342223,1,0,1,1,0
775,775,0,36a33323232384683dc0642426a3232323233f3a2223945a2223945a08342323,1,0,1,1,0
776,776,0,37a33423242385683ec0652427a324232423403a2323955a2323955a09342423,1,0,1,1,0
777,777,0,38a33523252386683fc0662428a325232523413a2423965a2423965a0a342523,1,0,1,1,0
778,778,0,39a336232623876840c0672429a326232623423a2523975a2523975a0b342623,1,0,1,1,0
779,779,0,3aa337232723886841c068242aa327232723433a2623985a2623985a0c342723,1,0,1,1,0
780,780,0,3ba338232823896842c069242ba328232823443a2723995a2723995a0d342823,1,0,1,1,0
781,781,0,3ca3392329238a6843c06a242ca329232923453a28239a5a28239a5a0e342923,1,0,1,1,0
782,782,0,3da33a232a238b6844c06b242da32a232a23463a29239b5a29239b5a0f342a23,1,0,1,1,0
783,783,0,3ea33b232b238c6845c06c242ea32b232b23473a2a239c5a2a239c5a10342b23,1,0,1,1,0
784,784,0,3fa33c232c238d6846c06d242fa32c232c23483a2b239d5a2b239d5a11342c23,1,0,1,1,0
785,785,0,40a33d232d238e6847c06e2430a32d232d23493a2c239e5a2c239e5a12342d23,1,0,1,0,0
786,786,0,41a33e232e238f6848c06f2431a32e232e234a3a2d239f5a2d239f5a13342e23,1,0,1,0,0
787,787,0,42a33f232f23906849c0702432a32f232f234b3a2e23a05a2e23a05a14342f23,1,0,1,0,0
788,788,0,43a34023302391684ac0712433a3302330234c3a2f23a15a2f23a15a15343023,1,0,1,1,0
789,789,0,44a34123312392684bc0722434a3312331234d3a3023a25a3023a25a16343123,1,0,1,1,0
790,790,0,45a34223322393684cc0732435a3322332234e3a3123a35a3123a35a17343223,1,0,1,1,0
791,791,0,46a34323332394684dc0742436a3332333234f3a3223a45a3223a45a18343323,1,0,1,1,0
792,792,0,47a34423342395684ec0752437a334233423503a3323a55a3323a55a19343423,1,0,1,1,0
793,793,0,48a34523352396684fc0762438a335233523513a3423a65a3423a65a1a343523,1,0,1,1,0
