Sample in Buffer,Sample in Window,TRIGGER,top_jesd204_inst/rx_data[255:0],top_jesd204_inst/rx_valid,top_jesd204_inst/sys_rst_n,top_jesd204_inst/rx_sync_0,top_jesd204_inst/sysref,top_jesd204_inst/rst_204
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
478,478,0,cff4bb74edf91dc2d609fdf5cff4bb743e75d88bbb742dacbb742daca185bc74,1,0,1,0,0
479,479,0,d0f4bc74eef91ec2d709fef5d0f4bc743f75d98bbc742eacbc742eaca285bd74,1,0,1,0,0
480,480,0,d1f4bd74eff91fc2d809fff5d1f4bd744075da8bbd742facbd742faca385be74,1,0,1,0,0
481,481,0,d2f4be74f0f920c2d90900f6d2f4be744175db8bbe7430acbe7430aca485bf74,1,0,1,0,0
482,482,0,d3f4bf74f1f921c2da0901f6d3f4bf744275dc8bbf7431acbf7431aca585c074,1,0,1,0,0
483,483,0,d4f4c074f2f922c2db0902f6d4f4c0744375dd8bc07432acc07432aca685c174,1,0,1,0,0
484,484,0,d5f4c174f3f923c2dc0903f6d5f4c1744475de8bc17433acc17433aca785c274,1,0,1,0,0
485,485,0,d6f4c274f4f924c2dd0904f6d6f4c2744575df8bc27434acc27434aca885c374,1,0,1,0,0
486,486,0,d7f4c374f5f925c2de0905f6d7f4c3744675e08bc37435acc37435aca985c474,1,0,1,0,0
487,487,0,d8f4c474f6f926c2df0906f6d8f4c4744775e18bc47436acc47436acaa85c574,1,0,1,1,0
488,488,0,d9f4c574f7f927c2e00907f6d9f4c5744875e28bc57437acc57437acab85c674,1,0,1,1,0
489,489,0,daf4c674f8f928c2e10908f6daf4c6744975e38bc67438acc67438acac85c774,1,0,1,1,0
490,490,0,dbf4c774f9f929c2e20909f6dbf4c7744a75e48bc77439acc77439acad85c874,1,0,1,1,0
491,491,0,dcf4c874faf92ac2e3090af6dcf4c8744b75e58bc8743aacc8743aacae85c974,1,0,1,1,0
492,492,0,ddf4c974fbf92bc2e4090bf6ddf4c9744c75e68bc9743bacc9743bacaf85ca74,1,0,1,1,0
493,493,0,def4ca74fcf92cc2e5090cf6def4ca744d75e78bca743cacca743cacb085cb74,1,0,1,1,0
494,494,0,dff4cb74fdf92dc2e6090df6dff4cb744e75e88bcb743daccb743dacb185cc74,1,0,1,1,0
495,495,0,e0f4cc74fef92ec2e7090ef6e0f4cc744f75e98bcc743eaccc743eacb285cd74,1,0,1,1,0
496,496,0,e1f4cd74fff92fc2e8090ff6e1f4cd745075ea8bcd743faccd743facb385ce74,1,0,1,1,0
497,497,0,e2f4ce7400fa30c2e90910f6e2f4ce745175eb8bce7440acce7440acb485cf74,1,0,1,1,0
498,498,0,e3f4cf7401fa31c2ea0911f6e3f4cf745275ec8bcf7441accf7441acb585d074,1,0,1,1,0
499,499,0,e4f4d07402fa32c2eb0912f6e4f4d0745375ed8bd07442acd07442acb685d174,1,0,1,1,0
500,500,0,e5f4d17403fa33c2ec0913f6e5f4d1745475ee8bd17443acd17443acb785d274,1,0,1,1,0
501,501,0,e6f4d27404fa34c2ed0914f6e6f4d2745575ef8bd27444acd27444acb885d374,1,0,1,1,0
502,502,0,e7f4d37405fa35c2ee0915f6e7f4d3745675f08bd37445acd37445acb985d474,1,0,1,1,0
503,503,0,e8f4d47406fa36c2ef0916f6e8f4d4745775f18bd47446acd47446acba85d574,1,0,1,1,0
504,504,0,e9f4d57407fa37c2f00917f6e9f4d5745875f28bd57447acd57447acbb85d674,1,0,1,1,0
505,505,0,eaf4d67408fa38c2f10918f6eaf4d6745975f38bd67448acd67448acbc85d774,1,0,1,1,0
506,506,0,ebf4d77409fa39c2f20919f6ebf4d7745a75f48bd77449acd77449acbd85d874,1,0,1,1,0
507,507,0,ecf4d8740afa3ac2f3091af6ecf4d8745b75f58bd8744aacd8744aacbe85d974,1,0,1,1,0
508,508,0,edf4d9740bfa3bc2f4091bf6edf4d9745c75f68bd9744bacd9744bacbf85da74,1,0,1,1,0
509,509,0,eef4da740cfa3cc2f5091cf6eef4da745d75f78bda744cacda744cacc085db74,1,0,1,1,0
510,510,0,eff4db740dfa3dc2f6091df6eff4db745e75f88bdb744dacdb744dacc185dc74,1,0,1,1,0
511,511,0,f0f4dc740efa3ec2f7091ef6f0f4dc745f75f98bdc744eacdc744eacc285dd74,1,0,1,0,0
512,512,1,f1f4dd740ffa3fc2f8091ff6f1f4dd746075fa8bdd744facdd744facc385de74,1,0,1,0,0
513,513,0,f2f4de7410fa40c2f90920f6f2f4de746175fb8bde7450acde7450acc485df74,1,0,1,0,0
514,514,0,f3f4df7411fa41c2fa0921f6f3f4df746275fc8bdf7451acdf7451acc585e074,1,0,1,0,0
515,515,0,f4f4e07412fa42c2fb0922f6f4f4e0746375fd8be07452ace07452acc685e174,1,0,1,0,0
516,516,0,f5f4e17413fa43c2fc0923f6f5f4e1746475fe8be17453ace17453acc785e274,1,0,1,0,0
517,517,0,f6f4e27414fa44c2fd0924f6f6f4e2746575ff8be27454ace27454acc885e374,1,0,1,0,0
518,518,0,f7f4e37415fa45c2fe0925f6f7f4e3746675008ce37455ace37455acc985e474,1,0,1,0,0
519,519,0,f8f4e47416fa46c2ff0926f6f8f4e4746775018ce47456ace47456acca85e574,1,0,1,0,0
520,520,0,f9f4e57417fa47c2000a27f6f9f4e5746875028ce57457ace57457accb85e674,1,0,1,0,0
521,521,0,faf4e67418fa48c2010a28f6faf4e6746975038ce67458ace67458accc85e774,1,0,1,0,0
522,522,0,fbf4e77419fa49c2020a29f6fbf4e7746a75048ce77459ace77459accd85e874,1,0,1,0,0
523,523,0,fcf4e8741afa4ac2030a2af6fcf4e8746b75058ce8745aace8745aacce85e974,1,0,1,0,0
524,524,0,fdf4e9741bfa4bc2040a2bf6fdf4e9746c75068ce9745bace9745baccf85ea74,1,0,1,0,0
525,525,0,fef4ea741cfa4cc2050a2cf6fef4ea746d75078cea745cacea745cacd085eb74,1,0,1,0,0
526,526,0,fff4eb741dfa4dc2060a2df6fff4eb746e75088ceb745daceb745dacd185ec74,1,0,1,0,0
527,527,0,00f5ec741efa4ec2070a2ef600f5ec746f75098cec745eacec745eacd285ed74,1,0,1,0,0
528,528,0,01f5ed741ffa4fc2080a2ff601f5ed7470750a8ced745faced745facd385ee74,1,0,1,0,0
529,529,0,02f5ee7420fa50c2090a30f602f5ee7471750b8cee7460acee7460acd485ef74,1,0,1,0,0
530,530,0,03f5ef7421fa51c20a0a31f603f5ef7472750c8cef7461acef7461acd585f074,1,0,1,0,0
531,531,0,04f5f07422fa52c20b0a32f604f5f07473750d8cf07462acf07462acd685f174,1,0,1,0,0
532,532,0,05f5f17423fa53c20c0a33f605f5f17474750e8cf17463acf17463acd785f274,1,0,1,0,0
533,533,0,06f5f27424fa54c20d0a34f606f5f27475750f8cf27464acf27464acd885f374,1,0,1,0,0
534,534,0,07f5f37425fa55c20e0a35f607f5f3747675108cf37465acf37465acd985f474,1,0,1,0,0
535,535,0,08f5f47426fa56c20f0a36f608f5f4747775118cf47466acf47466acda85f574,1,0,1,1,0
536,536,0,09f5f57427fa57c2100a37f609f5f5747875128cf57467acf57467acdb85f674,1,0,1,1,0
537,537,0,0af5f67428fa58c2110a38f60af5f6747975138cf67468acf67468acdc85f774,1,0,1,1,0
538,538,0,0bf5f77429fa59c2120a39f60bf5f7747a75148cf77469acf77469acdd85f874,1,0,1,1,0
539,539,0,0cf5f8742afa5ac2130a3af60cf5f8747b75158cf8746aacf8746aacde85f974,1,0,1,1,0
540,540,0,0df5f9742bfa5bc2140a3bf60df5f9747c75168cf9746bacf9746bacdf85fa74,1,0,1,1,0
541,541,0,0ef5fa742cfa5cc2150a3cf60ef5fa747d75178cfa746cacfa746cace085fb74,1,0,1,1,0
542,542,0,0ff5fb742dfa5dc2160a3df60ff5fb747e75188cfb746dacfb746dace185fc74,1,0,1,1,0
543,543,0,10f5fc742efa5ec2170a3ef610f5fc747f75198cfc746eacfc746eace285fd74,1,0,1,1,0
544,544,0,11f5fd742ffa5fc2180a3ff611f5fd7480751a8cfd746facfd746face385fe74,1,0,1,1,0
545,545,0,12f5fe7430fa60c2190a40f612f5fe7481751b8cfe7470acfe7470ace485ff74,1,0,1,1,0
546,546,0,13f5ff7431fa61c21a0a41f613f5ff7482751c8cff7471acff7471ace5850075,1,0,1,1,0
547,547,0,14f5007532fa62c21b0a42f614f5007583751d8c007572ac007572ace6850175,1,0,1,1,0
548,548,0,15f5017533fa63c21c0a43f615f5017584751e8c017573ac017573ace7850275,1,0,1,1,0
549,549,0,16f5027534fa64c21d0a44f616f5027585751f8c027574ac027574ace8850375,1,0,1,1,0
550,550,0,17f5037535fa65c21e0a45f617f503758675208c037575ac037575ace9850475,1,0,1,1,0
551,551,0,18f5047536fa66c21f0a46f618f504758775218c047576ac047576acea850575,1,0,1,1,0
552,552,0,19f5057537fa67c2200a47f619f505758875228c057577ac057577aceb850675,1,0,1,1,0
553,553,0,1af5067538fa68c2210a48f61af506758975238c067578ac067578acec850775,1,0,1,1,0
554,554,0,1bf5077539fa69c2220a49f61bf507758a75248c077579ac077579aced850875,1,0,1,1,0
555,555,0,1cf508753afa6ac2230a4af61cf508758b75258c08757aac08757aacee850975,1,0,1,1,0
556,556,0,1df509753bfa6bc2240a4bf61df509758c75268c09757bac09757bacef850a75,1,0,1,1,0
557,557,0,1ef50a753cfa6cc2250a4cf61ef50a758d75278c0a757cac0a757cacf0850b75,1,0,1,1,0
558,558,0,1ff50b753dfa6dc2260a4df61ff50b758e75288c0b757dac0b757dacf1850c75,1,0,1,1,0
559,559,0,20f50c753efa6ec2270a4ef620f50c758f75298c0c757eac0c757eacf2850d75,1,0,1,0,0
560,560,0,21f50d753ffa6fc2280a4ff621f50d7590752a8c0d757fac0d757facf3850e75,1,0,1,0,0
561,561,0,22f50e7540fa70c2290a50f622f50e7591752b8c0e7580ac0e7580acf4850f75,1,0,1,0,0
562,562,0,23f50f7541fa71c22a0a51f623f50f7592752c8c0f7581ac0f7581acf5851075,1,0,1,0,0
563,563,0,24f5107542fa72c22b0a52f624f5107593752d8c107582ac107582acf6851175,1,0,1,0,0
564,564,0,25f5117543fa73c22c0a53f625f5117594752e8c117583ac117583acf7851275,1,0,1,0,0
565,565,0,26f5127544fa74c22d0a54f626f5127595752f8c127584ac127584acf8851375,1,0,1,0,0
566,566,0,27f5137545fa75c22e0a55f627f513759675308c137585ac137585acf9851475,1,0,1,0,0
567,567,0,28f5147546fa76c22f0a56f628f514759775318c147586ac147586acfa851575,1,0,1,0,0
568,568,0,29f5157547fa77c2300a57f629f515759875328c157587ac157587acfb851675,1,0,1,0,0
569,569,0,2af5167548fa78c2310a58f62af516759975338c167588ac167588acfc851775,1,0,1,0,0
570,570,0,2bf5177549fa79c2320a59f62bf517759a75348c177589ac177589acfd851875,1,0,1,0,0
571,571,0,2cf518754afa7ac2330a5af62cf518759b75358c18758aac18758aacfe851975,1,0,1,0,0
572,572,0,2df519754bfa7bc2340a5bf62df519759c75368c19758bac19758bacff851a75,1,0,1,0,0
573,573,0,2ef51a754cfa7cc2350a5cf62ef51a759d75378c1a758cac1a758cac00861b75,1,0,1,0,0
574,574,0,2ff51b754dfa7dc2360a5df62ff51b759e75388c1b758dac1b758dac01861c75,1,0,1,0,0
575,575,0,30f51c754efa7ec2370a5ef630f51c759f75398c1c758eac1c758eac02861d75,1,0,1,0,0
576,576,0,31f51d754ffa7fc2380a5ff631f51d75a0753a8c1d758fac1d758fac03861e75,1,0,1,0,0
577,577,0,32f51e7550fa80c2390a60f632f51e75a1753b8c1e7590ac1e7590ac04861f75,1,0,1,0,0
578,578,0,33f51f7551fa81c23a0a61f633f51f75a2753c8c1f7591ac1f7591ac05862075,1,0,1,0,0
579,579,0,34f5207552fa82c23b0a62f634f52075a3753d8c207592ac207592ac06862175,1,0,1,0,0
580,580,0,35f5217553fa83c23c0a63f635f52175a4753e8c217593ac217593ac07862275,1,0,1,0,0
581,581,0,36f5227554fa84c23d0a64f636f52275a5753f8c227594ac227594ac08862375,1,0,1,0,0
582,582,0,37f5237555fa85c23e0a65f637f52375a675408c237595ac237595ac09862475,1,0,1,0,0
583,583,0,38f5247556fa86c23f0a66f638f52475a775418c247596ac247596ac0a862575,1,0,1,1,0
584,584,0,39f5257557fa87c2400a67f639f52575a875428c257597ac257597ac0b862675,1,0,1,1,0
585,585,0,3af5267558fa88c2410a68f63af52675a975438c267598ac267598ac0c862775,1,0,1,1,0
586,586,0,3bf5277559fa89c2420a69f63bf52775aa75448c277599ac277599ac0d862875,1,0,1,1,0
587,587,0,3cf528755afa8ac2430a6af63cf52875ab75458c28759aac28759aac0e862975,1,0,1,1,0
588,588,0,3df529755bfa8bc2440a6bf63df52975ac75468c29759bac29759bac0f862a75,1,0,1,1,0
589,589,0,3ef52a755cfa8cc2450a6cf63ef52a75ad75478c2a759cac2a759cac10862b75,1,0,1,1,0
590,590,0,3ff52b755dfa8dc2460a6df63ff52b75ae75488c2b759dac2b759dac11862c75,1,0,1,1,0
591,591,0,40f52c755efa8ec2470a6ef640f52c75af75498c2c759eac2c759eac12862d75,1,0,1,1,0
592,592,0,41f52d755ffa8fc2480a6ff641f52d75b0754a8c2d759fac2d759fac13862e75,1,0,1,1,0
593,593,0,42f52e7560fa90c2490a70f642f52e75b1754b8c2e75a0ac2e75a0ac14862f75,1,0,1,1,0
594,594,0,43f52f7561fa91c24a0a71f643f52f75b2754c8c2f75a1ac2f75a1ac15863075,1,0,1,1,0
595,595,0,44f5307562fa92c24b0a72f644f53075b3754d8c3075a2ac3075a2ac16863175,1,0,1,1,0
596,596,0,45f5317563fa93c24c0a73f645f53175b4754e8c3175a3ac3175a3ac17863275,1,0,1,1,0
597,597,0,46f5327564fa94c24d0a74f646f53275b5754f8c3275a4ac3275a4ac18863375,1,0,1,1,0
598,598,0,47f5337565fa95c24e0a75f647f53375b675508c3375a5ac3375a5ac19863475,1,0,1,1,0
599,599,0,48f5347566fa96c24f0a76f648f53475b775518c3475a6ac3475a6ac1a863575,1,0,1,1,0
600,600,0,49f5357567fa97c2500a77f649f53575b875528c3575a7ac3575a7ac1b863675,1,0,1,1,0
601,601,0,4af5367568fa98c2510a78f64af53675b975538c3675a8ac3675a8ac1c863775,1,0,1,1,0
602,602,0,4bf5377569fa99c2520a79f64bf53775ba75548c3775a9ac3775a9ac1d863875,1,0,1,1,0
603,603,0,4cf538756afa9ac2530a7af64cf53875bb75558c3875aaac3875aaac1e863975,1,0,1,1,0
604,604,0,4df539756bfa9bc2540a7bf64df53975bc75568c3975abac3975abac1f863a75,1,0,1,1,0
605,605,0,4ef53a756cfa9cc2550a7cf64ef53a75bd75578c3a75acac3a75acac20863b75,1,0,1,1,0
606,606,0,4ff53b756dfa9dc2560a7df64ff53b75be75588c3b75adac3b75adac21863c75,1,0,1,1,0
607,607,0,50f53c756efa9ec2570a7ef650f53c75bf75598c3c75aeac3c75aeac22863d75,1,0,1,0,0
608,608,0,51f53d756ffa9fc2580a7ff651f53d75c0755a8c3d75afac3d75afac23863e75,1,0,1,0,0
609,609,0,52f53e7570faa0c2590a80f652f53e75c1755b8c3e75b0ac3e75b0ac24863f75,1,0,1,0,0
610,610,0,53f53f7571faa1c25a0a81f653f53f75c2755c8c3f75b1ac3f75b1ac25864075,1,0,1,0,0
611,611,0,54f5407572faa2c25b0a82f654f54075c3755d8c4075b2ac4075b2ac26864175,1,0,1,0,0
612,612,0,55f5417573faa3c25c0a83f655f54175c4755e8c4175b3ac4175b3ac27864275,1,0,1,0,0
613,613,0,56f5427574faa4c25d0a84f656f54275c5755f8c4275b4ac4275b4ac28864375,1,0,1,0,0
614,614,0,57f5437575faa5c25e0a85f657f54375c675608c4375b5ac4375b5ac29864475,1,0,1,0,0
615,615,0,58f5447576faa6c25f0a86f658f54475c775618c4475b6ac4475b6ac2a864575,1,0,1,0,0
616,616,0,59f5457577faa7c2600a87f659f54575c875628c4575b7ac4575b7ac2b864675,1,0,1,0,0
617,617,0,5af5467578faa8c2610a88f65af54675c975638c4675b8ac4675b8ac2c864775,1,0,1,0,0
618,618,0,5bf5477579faa9c2620a89f65bf54775ca75648c4775b9ac4775b9ac2d864875,1,0,1,0,0
619,619,0,5cf548757afaaac2630a8af65cf54875cb75658c4875baac4875baac2e864975,1,0,1,0,0
620,620,0,5df549757bfaabc2640a8bf65df54975cc75668c4975bbac4975bbac2f864a75,1,0,1,0,0
621,621,0,5ef54a757cfaacc2650a8cf65ef54a75cd75678c4a75bcac4a75bcac30864b75,1,0,1,0,0
622,622,0,5ff54b757dfaadc2660a8df65ff54b75ce75688c4b75bdac4b75bdac31864c75,1,0,1,0,0
623,623,0,60f54c757efaaec2670a8ef660f54c75cf75698c4c75beac4c75beac32864d75,1,0,1,0,0
624,624,0,61f54d757ffaafc2680a8ff661f54d75d0756a8c4d75bfac4d75bfac33864e75,1,0,1,0,0
625,625,0,62f54e7580fab0c2690a90f662f54e75d1756b8c4e75c0ac4e75c0ac34864f75,1,0,1,0,0
626,626,0,63f54f7581fab1c26a0a91f663f54f75d2756c8c4f75c1ac4f75c1ac35865075,1,0,1,0,0
627,627,0,64f5507582fab2c26b0a92f664f55075d3756d8c5075c2ac5075c2ac36865175,1,0,1,0,0
628,628,0,65f5517583fab3c26c0a93f665f55175d4756e8c5175c3ac5175c3ac37865275,1,0,1,0,0
629,629,0,66f5527584fab4c26d0a94f666f55275d5756f8c5275c4ac5275c4ac38865375,1,0,1,0,0
630,630,0,67f5537585fab5c26e0a95f667f55375d675708c5375c5ac5375c5ac39865475,1,0,1,0,0
631,631,0,68f5547586fab6c26f0a96f668f55475d775718c5475c6ac5475c6ac3a865575,1,0,1,1,0
632,632,0,69f5557587fab7c2700a97f669f55575d875728c5575c7ac5575c7ac3b865675,1,0,1,1,0
633,633,0,6af5567588fab8c2710a98f66af55675d975738c5675c8ac5675c8ac3c865775,1,0,1,1,0
634,634,0,6bf5577589fab9c2720a99f66bf55775da75748c5775c9ac5775c9ac3d865875,1,0,1,1,0
635,635,0,6cf558758afabac2730a9af66cf55875db75758c5875caac5875caac3e865975,1,0,1,1,0
636,636,0,6df559758bfabbc2740a9bf66df55975dc75768c5975cbac5975cbac3f865a75,1,0,1,1,0
637,637,0,6ef55a758cfabcc2750a9cf66ef55a75dd75778c5a75ccac5a75ccac40865b75,1,0,1,1,0
638,638,0,6ff55b758dfabdc2760a9df66ff55b75de75788c5b75cdac5b75cdac41865c75,1,0,1,1,0
639,639,0,70f55c758efabec2770a9ef670f55c75df75798c5c75ceac5c75ceac42865d75,1,0,1,1,0
640,640,0,71f55d758ffabfc2780a9ff671f55d75e0757a8c5d75cfac5d75cfac43865e75,1,0,1,1,0
641,641,0,72f55e7590fac0c2790aa0f672f55e75e1757b8c5e75d0ac5e75d0ac44865f75,1,0,1,1,0
642,642,0,73f55f7591fac1c27a0aa1f673f55f75e2757c8c5f75d1ac5f75d1ac45866075,1,0,1,1,0
643,643,0,74f5607592fac2c27b0aa2f674f56075e3757d8c6075d2ac6075d2ac46866175,1,0,1,1,0
644,644,0,75f5617593fac3c27c0aa3f675f56175e4757e8c6175d3ac6175d3ac47866275,1,0,1,1,0
645,645,0,76f5627594fac4c27d0aa4f676f56275e5757f8c6275d4ac6275d4ac48866375,1,0,1,1,0
646,646,0,77f5637595fac5c27e0aa5f677f56375e675808c6375d5ac6375d5ac49866475,1,0,1,1,0
647,647,0,78f5647596fac6c27f0aa6f678f56475e775818c6475d6ac6475d6ac4a866575,1,0,1,1,0
648,648,0,79f5657597fac7c2800aa7f679f56575e875828c6575d7ac6575d7ac4b866675,1,0,1,1,0
649,649,0,7af5667598fac8c2810aa8f67af56675e975838c6675d8ac6675d8ac4c866775,1,0,1,1,0
650,650,0,7bf5677599fac9c2820aa9f67bf56775ea75848c6775d9ac6775d9ac4d866875,1,0,1,1,0
651,651,0,7cf568759afacac2830aaaf67cf56875eb75858c6875daac6875daac4e866975,1,0,1,1,0
652,652,0,7df569759bfacbc2840aabf67df56975ec75868c6975dbac6975dbac4f866a75,1,0,1,1,0
653,653,0,7ef56a759cfaccc2850aacf67ef56a75ed75878c6a75dcac6a75dcac50866b75,1,0,1,1,0
654,654,0,7ff56b759dfacdc2860aadf67ff56b75ee75888c6b75ddac6b75ddac51866c75,1,0,1,1,0
655,655,0,80f56c759efacec2870aaef680f56c75ef75898c6c75deac6c75deac52866d75,1,0,1,0,0
656,656,0,81f56d759ffacfc2880aaff681f56d75f0758a8c6d75dfac6d75dfac53866e75,1,0,1,0,0
657,657,0,82f56e75a0fad0c2890ab0f682f56e75f1758b8c6e75e0ac6e75e0ac54866f75,1,0,1,0,0
658,658,0,83f56f75a1fad1c28a0ab1f683f56f75f2758c8c6f75e1ac6f75e1ac55867075,1,0,1,0,0
659,659,0,84f57075a2fad2c28b0ab2f684f57075f3758d8c7075e2ac7075e2ac56867175,1,0,1,0,0
660,660,0,85f57175a3fad3c28c0ab3f685f57175f4758e8c7175e3ac7175e3ac57867275,1,0,1,0,0
661,661,0,86f57275a4fad4c28d0ab4f686f57275f5758f8c7275e4ac7275e4ac58867375,1,0,1,0,0
662,662,0,87f57375a5fad5c28e0ab5f687f57375f675908c7375e5ac7375e5ac59867475,1,0,1,0,0
663,663,0,88f57475a6fad6c28f0ab6f688f57475f775918c7475e6ac7475e6ac5a867575,1,0,1,0,0
664,664,0,89f57575a7fad7c2900ab7f689f57575f875928c7575e7ac7575e7ac5b867675,1,0,1,0,0
665,665,0,8af57675a8fad8c2910ab8f68af57675f975938c7675e8ac7675e8ac5c867775,1,0,1,0,0
666,666,0,8bf57775a9fad9c2920ab9f68bf57775fa75948c7775e9ac7775e9ac5d867875,1,0,1,0,0
667,667,0,8cf57875aafadac2930abaf68cf57875fb75958c7875eaac7875eaac5e867975,1,0,1,0,0
668,668,0,8df57975abfadbc2940abbf68df57975fc75968c7975ebac7975ebac5f867a75,1,0,1,0,0
669,669,0,8ef57a75acfadcc2950abcf68ef57a75fd75978c7a75ecac7a75ecac60867b75,1,0,1,0,0
670,670,0,8ff57b75adfaddc2960abdf68ff57b75fe75988c7b75edac7b75edac61867c75,1,0,1,0,0
671,671,0,90f57c75aefadec2970abef690f57c75ff75998c7c75eeac7c75eeac62867d75,1,0,1,0,0
672,672,0,91f57d75affadfc2980abff691f57d7500769a8c7d75efac7d75efac63867e75,1,0,1,0,0
673,673,0,92f57e75b0fae0c2990ac0f692f57e7501769b8c7e75f0ac7e75f0ac64867f75,1,0,1,0,0
674,674,0,93f57f75b1fae1c29a0ac1f693f57f7502769c8c7f75f1ac7f75f1ac65868075,1,0,1,0,0
675,675,0,94f58075b2fae2c29b0ac2f694f5807503769d8c8075f2ac8075f2ac66868175,1,0,1,0,0
676,676,0,95f58175b3fae3c29c0ac3f695f5817504769e8c8175f3ac8175f3ac67868275,1,0,1,0,0
677,677,0,96f58275b4fae4c29d0ac4f696f5827505769f8c8275f4ac8275f4ac68868375,1,0,1,0,0
678,678,0,97f58375b5fae5c29e0ac5f697f583750676a08c8375f5ac8375f5ac69868475,1,0,1,0,0
679,679,0,98f58475b6fae6c29f0ac6f698f584750776a18c8475f6ac8475f6ac6a868575,1,0,1,1,0
680,680,0,99f58575b7fae7c2a00ac7f699f585750876a28c8575f7ac8575f7ac6b868675,1,0,1,1,0
681,681,0,9af58675b8fae8c2a10ac8f69af586750976a38c8675f8ac8675f8ac6c868775,1,0,1,1,0
682,682,0,9bf58775b9fae9c2a20ac9f69bf587750a76a48c8775f9ac8775f9ac6d868875,1,0,1,1,0
683,683,0,9cf58875bafaeac2a30acaf69cf588750b76a58c8875faac8875faac6e868975,1,0,1,1,0
684,684,0,9df58975bbfaebc2a40acbf69df589750c76a68c8975fbac8975fbac6f868a75,1,0,1,1,0
685,685,0,9ef58a75bcfaecc2a50accf69ef58a750d76a78c8a75fcac8a75fcac70868b75,1,0,1,1,0
686,686,0,9ff58b75bdfaedc2a60acdf69ff58b750e76a88c8b75fdac8b75fdac71868c75,1,0,1,1,0
687,687,0,a0f58c75befaeec2a70acef6a0f58c750f76a98c8c75feac8c75feac72868d75,1,0,1,1,0
688,688,0,a1f58d75bffaefc2a80acff6a1f58d751076aa8c8d75ffac8d75ffac73868e75,1,0,1,1,0
689,689,0,a2f58e75c0faf0c2a90ad0f6a2f58e751176ab8c8e7500ad8e7500ad74868f75,1,0,1,1,0
690,690,0,a3f58f75c1faf1c2aa0ad1f6a3f58f751276ac8c8f7501ad8f7501ad75869075,1,0,1,1,0
691,691,0,a4f59075c2faf2c2ab0ad2f6a4f590751376ad8c907502ad907502ad76869175,1,0,1,1,0
692,692,0,a5f59175c3faf3c2ac0ad3f6a5f591751476ae8c917503ad917503ad77869275,1,0,1,1,0
693,693,0,a6f59275c4faf4c2ad0ad4f6a6f592751576af8c927504ad927504ad78869375,1,0,1,1,0
694,694,0,a7f59375c5faf5c2ae0ad5f6a7f593751676b08c937505ad937505ad79869475,1,0,1,1,0
695,695,0,a8f59475c6faf6c2af0ad6f6a8f594751776b18c947506ad947506ad7a869575,1,0,1,1,0
696,696,0,a9f59575c7faf7c2b00ad7f6a9f595751876b28c957507ad957507ad7b869675,1,0,1,1,0
697,697,0,aaf59675c8faf8c2b10ad8f6aaf596751976b38c967508ad967508ad7c869775,1,0,1,1,0
698,698,0,abf59775c9faf9c2b20ad9f6abf597751a76b48c977509ad977509ad7d869875,1,0,1,1,0
699,699,0,acf59875cafafac2b30adaf6acf598751b76b58c98750aad98750aad7e869975,1,0,1,1,0
700,700,0,adf59975cbfafbc2b40adbf6adf599751c76b68c99750bad99750bad7f869a75,1,0,1,1,0
701,701,0,aef59a75ccfafcc2b50adcf6aef59a751d76b78c9a750cad9a750cad80869b75,1,0,1,1,0
702,702,0,aff59b75cdfafdc2b60addf6aff59b751e76b88c9b750dad9b750dad81869c75,1,0,1,1,0
703,703,0,b0f59c75cefafec2b70adef6b0f59c751f76b98c9c750ead9c750ead82869d75,1,0,1,0,0
704,704,0,b1f59d75cffaffc2b80adff6b1f59d752076ba8c9d750fad9d750fad83869e75,1,0,1,0,0
705,705,0,b2f59e75d0fa00c3b90ae0f6b2f59e752176bb8c9e7510ad9e7510ad84869f75,1,0,1,0,0
706,706,0,b3f59f75d1fa01c3ba0ae1f6b3f59f752276bc8c9f7511ad9f7511ad8586a075,1,0,1,0,0
707,707,0,b4f5a075d2fa02c3bb0ae2f6b4f5a0752376bd8ca07512ada07512ad8686a175,1,0,1,0,0
708,708,0,b5f5a175d3fa03c3bc0ae3f6b5f5a1752476be8ca17513ada17513ad8786a275,1,0,1,0,0
709,709,0,b6f5a275d4fa04c3bd0ae4f6b6f5a2752576bf8ca27514ada27514ad8886a375,1,0,1,0,0
710,710,0,b7f5a375d5fa05c3be0ae5f6b7f5a3752676c08ca37515ada37515ad8986a475,1,0,1,0,0
711,711,0,b8f5a475d6fa06c3bf0ae6f6b8f5a4752776c18ca47516ada47516ad8a86a575,1,0,1,0,0
712,712,0,b9f5a575d7fa07c3c00ae7f6b9f5a5752876c28ca57517ada57517ad8b86a675,1,0,1,0,0
713,713,0,baf5a675d8fa08c3c10ae8f6baf5a6752976c38ca67518ada67518ad8c86a775,1,0,1,0,0
714,714,0,bbf5a775d9fa09c3c20ae9f6bbf5a7752a76c48ca77519ada77519ad8d86a875,1,0,1,0,0
715,715,0,bcf5a875dafa0ac3c30aeaf6bcf5a8752b76c58ca8751aada8751aad8e86a975,1,0,1,0,0
716,716,0,bdf5a975dbfa0bc3c40aebf6bdf5a9752c76c68ca9751bada9751bad8f86aa75,1,0,1,0,0
717,717,0,bef5aa75dcfa0cc3c50aecf6bef5aa752d76c78caa751cadaa751cad9086ab75,1,0,1,0,0
